game,series_id,year,sheet,event,series,team,map,round,is_offense,win_round,plant,earned_fb,cumu_w,cumu_l,pre_cumu_w,pre_cumu_l,max_cumu_w,starts_as_offense,win_series,is_offense_last_round,n_rounds
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Thieves,Miami - Cold War (2021),2,FALSE,TRUE,B,TRUE,1,1,0,1,6,TRUE,TRUE,TRUE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Subliners,Miami - Cold War (2021),3,FALSE,TRUE,NA,FALSE,2,1,1,1,5,FALSE,FALSE,FALSE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Thieves,Miami - Cold War (2021),3,TRUE,FALSE,NA,TRUE,1,2,1,1,6,TRUE,TRUE,TRUE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Subliners,Miami - Cold War (2021),4,TRUE,TRUE,A,TRUE,3,1,2,1,5,FALSE,FALSE,FALSE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Thieves,Miami - Cold War (2021),4,FALSE,FALSE,A,FALSE,1,3,1,2,6,TRUE,TRUE,TRUE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Subliners,Miami - Cold War (2021),5,FALSE,FALSE,NA,FALSE,3,2,3,1,5,FALSE,FALSE,FALSE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Thieves,Miami - Cold War (2021),5,TRUE,TRUE,NA,TRUE,2,3,1,3,6,TRUE,TRUE,TRUE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Subliners,Miami - Cold War (2021),6,TRUE,FALSE,NA,FALSE,3,3,3,2,5,FALSE,FALSE,FALSE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Thieves,Miami - Cold War (2021),6,FALSE,TRUE,NA,TRUE,3,3,2,3,6,TRUE,TRUE,TRUE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Subliners,Miami - Cold War (2021),7,FALSE,TRUE,NA,TRUE,4,3,3,3,5,FALSE,FALSE,FALSE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Thieves,Miami - Cold War (2021),7,TRUE,FALSE,NA,FALSE,3,4,3,3,6,TRUE,TRUE,TRUE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Subliners,Miami - Cold War (2021),8,TRUE,TRUE,B,TRUE,5,3,4,3,5,FALSE,FALSE,FALSE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Thieves,Miami - Cold War (2021),8,FALSE,FALSE,B,FALSE,3,5,3,4,6,TRUE,TRUE,TRUE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Subliners,Miami - Cold War (2021),9,FALSE,FALSE,B,FALSE,5,4,5,3,5,FALSE,FALSE,FALSE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Thieves,Miami - Cold War (2021),9,TRUE,TRUE,B,TRUE,4,5,3,5,6,TRUE,TRUE,TRUE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Subliners,Miami - Cold War (2021),10,TRUE,FALSE,NA,FALSE,5,5,5,4,5,FALSE,FALSE,FALSE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Thieves,Miami - Cold War (2021),10,FALSE,TRUE,NA,TRUE,5,5,4,5,6,TRUE,TRUE,TRUE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Subliners,Miami - Cold War (2021),11,FALSE,FALSE,B,FALSE,5,6,5,5,5,FALSE,FALSE,FALSE,11
Cold War (2021),551,2021,S5 HS1,2021 - S5 HS1,5,Thieves,Miami - Cold War (2021),11,TRUE,TRUE,B,TRUE,6,5,5,5,6,TRUE,TRUE,TRUE,11
Cold War (2021),552,2021,S5 HS1,2021 - S5 HS1,6,FaZe,Miami - Cold War (2021),1,TRUE,TRUE,A,TRUE,1,0,0,0,6,TRUE,TRUE,FALSE,6
Cold War (2021),552,2021,S5 HS1,2021 - S5 HS1,6,Legion,Miami - Cold War (2021),1,FALSE,FALSE,A,FALSE,0,1,0,0,0,FALSE,FALSE,TRUE,6
Cold War (2021),552,2021,S5 HS1,2021 - S5 HS1,6,FaZe,Miami - Cold War (2021),2,FALSE,TRUE,NA,TRUE,2,0,1,0,6,TRUE,TRUE,FALSE,6
Cold War (2021),552,2021,S5 HS1,2021 - S5 HS1,6,Legion,Miami - Cold War (2021),2,TRUE,FALSE,NA,FALSE,0,2,0,1,0,FALSE,FALSE,TRUE,6
Cold War (2021),552,2021,S5 HS1,2021 - S5 HS1,6,FaZe,Miami - Cold War (2021),3,TRUE,TRUE,A,TRUE,3,0,2,0,6,TRUE,TRUE,FALSE,6
Cold War (2021),552,2021,S5 HS1,2021 - S5 HS1,6,Legion,Miami - Cold War (2021),3,FALSE,FALSE,A,FALSE,0,3,0,2,0,FALSE,FALSE,TRUE,6
Cold War (2021),552,2021,S5 HS1,2021 - S5 HS1,6,FaZe,Miami - Cold War (2021),4,FALSE,TRUE,NA,TRUE,4,0,3,0,6,TRUE,TRUE,FALSE,6
Cold War (2021),552,2021,S5 HS1,2021 - S5 HS1,6,Legion,Miami - Cold War (2021),4,TRUE,FALSE,NA,FALSE,0,4,0,3,0,FALSE,FALSE,TRUE,6
Cold War (2021),552,2021,S5 HS1,2021 - S5 HS1,6,FaZe,Miami - Cold War (2021),5,TRUE,TRUE,NA,FALSE,5,0,4,0,6,TRUE,TRUE,FALSE,6
Cold War (2021),552,2021,S5 HS1,2021 - S5 HS1,6,Legion,Miami - Cold War (2021),5,FALSE,FALSE,NA,TRUE,0,5,0,4,0,FALSE,FALSE,TRUE,6
Cold War (2021),552,2021,S5 HS1,2021 - S5 HS1,6,FaZe,Miami - Cold War (2021),6,FALSE,TRUE,NA,TRUE,6,0,5,0,6,TRUE,TRUE,FALSE,6
Cold War (2021),552,2021,S5 HS1,2021 - S5 HS1,6,Legion,Miami - Cold War (2021),6,TRUE,FALSE,NA,FALSE,0,6,0,5,0,FALSE,FALSE,TRUE,6
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Mutineers,Moscow - Cold War (2021),1,TRUE,TRUE,A,TRUE,1,0,0,0,6,TRUE,TRUE,FALSE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Surge,Moscow - Cold War (2021),1,FALSE,FALSE,A,FALSE,0,1,0,0,5,FALSE,FALSE,TRUE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Mutineers,Moscow - Cold War (2021),2,FALSE,TRUE,NA,TRUE,2,0,1,0,6,TRUE,TRUE,FALSE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Surge,Moscow - Cold War (2021),2,TRUE,FALSE,NA,FALSE,0,2,0,1,5,FALSE,FALSE,TRUE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Mutineers,Moscow - Cold War (2021),3,TRUE,FALSE,NA,FALSE,2,1,2,0,6,TRUE,TRUE,FALSE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Surge,Moscow - Cold War (2021),3,FALSE,TRUE,NA,TRUE,1,2,0,2,5,FALSE,FALSE,TRUE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Mutineers,Moscow - Cold War (2021),4,FALSE,TRUE,A,TRUE,3,1,2,1,6,TRUE,TRUE,FALSE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Surge,Moscow - Cold War (2021),4,TRUE,FALSE,A,FALSE,1,3,1,2,5,FALSE,FALSE,TRUE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Mutineers,Moscow - Cold War (2021),5,TRUE,TRUE,A,TRUE,4,1,3,1,6,TRUE,TRUE,FALSE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Surge,Moscow - Cold War (2021),5,FALSE,FALSE,A,FALSE,1,4,1,3,5,FALSE,FALSE,TRUE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Mutineers,Moscow - Cold War (2021),6,FALSE,FALSE,NA,FALSE,4,2,4,1,6,TRUE,TRUE,FALSE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Surge,Moscow - Cold War (2021),6,TRUE,TRUE,NA,TRUE,2,4,1,4,5,FALSE,FALSE,TRUE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Mutineers,Moscow - Cold War (2021),7,TRUE,FALSE,NA,FALSE,4,3,4,2,6,TRUE,TRUE,FALSE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Surge,Moscow - Cold War (2021),7,FALSE,TRUE,NA,TRUE,3,4,2,4,5,FALSE,FALSE,TRUE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Mutineers,Moscow - Cold War (2021),8,FALSE,TRUE,B,TRUE,5,3,4,3,6,TRUE,TRUE,FALSE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Surge,Moscow - Cold War (2021),8,TRUE,FALSE,B,FALSE,3,5,3,4,5,FALSE,FALSE,TRUE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Mutineers,Moscow - Cold War (2021),9,TRUE,FALSE,NA,FALSE,5,4,5,3,6,TRUE,TRUE,FALSE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Surge,Moscow - Cold War (2021),9,FALSE,TRUE,NA,TRUE,4,5,3,5,5,FALSE,FALSE,TRUE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Mutineers,Moscow - Cold War (2021),10,FALSE,FALSE,A,TRUE,5,5,5,4,6,TRUE,TRUE,FALSE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Surge,Moscow - Cold War (2021),10,TRUE,TRUE,A,FALSE,5,5,4,5,5,FALSE,FALSE,TRUE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Mutineers,Moscow - Cold War (2021),11,FALSE,TRUE,NA,TRUE,6,5,5,5,6,TRUE,TRUE,FALSE,11
Cold War (2021),553,2021,S5 HS1,2021 - S5 HS1,7,Surge,Moscow - Cold War (2021),11,TRUE,FALSE,NA,FALSE,5,6,5,5,5,FALSE,FALSE,TRUE,11
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Empire,Standoff - Cold War (2021),1,TRUE,TRUE,A,FALSE,1,0,0,0,6,TRUE,TRUE,FALSE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Guerrillas,Standoff - Cold War (2021),1,FALSE,FALSE,A,TRUE,0,1,0,0,2,FALSE,FALSE,TRUE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Empire,Standoff - Cold War (2021),2,FALSE,TRUE,NA,TRUE,2,0,1,0,6,TRUE,TRUE,FALSE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Guerrillas,Standoff - Cold War (2021),2,TRUE,FALSE,NA,FALSE,0,2,0,1,2,FALSE,FALSE,TRUE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Empire,Standoff - Cold War (2021),3,TRUE,TRUE,NA,TRUE,3,0,2,0,6,TRUE,TRUE,FALSE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Guerrillas,Standoff - Cold War (2021),3,FALSE,FALSE,NA,FALSE,0,3,0,2,2,FALSE,FALSE,TRUE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Empire,Standoff - Cold War (2021),4,FALSE,TRUE,NA,FALSE,4,0,3,0,6,TRUE,TRUE,FALSE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Guerrillas,Standoff - Cold War (2021),4,TRUE,FALSE,NA,TRUE,0,4,0,3,2,FALSE,FALSE,TRUE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Empire,Standoff - Cold War (2021),5,TRUE,TRUE,NA,TRUE,5,0,4,0,6,TRUE,TRUE,FALSE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Guerrillas,Standoff - Cold War (2021),5,FALSE,FALSE,NA,FALSE,0,5,0,4,2,FALSE,FALSE,TRUE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Empire,Standoff - Cold War (2021),6,FALSE,FALSE,B,FALSE,5,1,5,0,6,TRUE,TRUE,FALSE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Guerrillas,Standoff - Cold War (2021),6,TRUE,TRUE,B,TRUE,1,5,0,5,2,FALSE,FALSE,TRUE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Empire,Standoff - Cold War (2021),7,TRUE,FALSE,A,FALSE,5,2,5,1,6,TRUE,TRUE,FALSE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Guerrillas,Standoff - Cold War (2021),7,FALSE,TRUE,A,TRUE,2,5,1,5,2,FALSE,FALSE,TRUE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Empire,Standoff - Cold War (2021),8,FALSE,TRUE,B,TRUE,6,2,5,2,6,TRUE,TRUE,FALSE,8
Cold War (2021),554,2021,S5 HS1,2021 - S5 HS1,8,Guerrillas,Standoff - Cold War (2021),8,TRUE,FALSE,B,FALSE,2,6,2,5,2,FALSE,FALSE,TRUE,8
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Royal Ravens,Standoff - Cold War (2021),1,TRUE,TRUE,NA,FALSE,1,0,0,0,6,TRUE,TRUE,TRUE,7
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Thieves,Standoff - Cold War (2021),1,FALSE,FALSE,NA,TRUE,0,1,0,0,1,FALSE,FALSE,FALSE,7
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Royal Ravens,Standoff - Cold War (2021),2,FALSE,FALSE,A,FALSE,1,1,1,0,6,TRUE,TRUE,TRUE,7
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Thieves,Standoff - Cold War (2021),2,TRUE,TRUE,A,TRUE,1,1,0,1,1,FALSE,FALSE,FALSE,7
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Royal Ravens,Standoff - Cold War (2021),3,TRUE,TRUE,A,TRUE,2,1,1,1,6,TRUE,TRUE,TRUE,7
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Thieves,Standoff - Cold War (2021),3,FALSE,FALSE,A,FALSE,1,2,1,1,1,FALSE,FALSE,FALSE,7
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Royal Ravens,Standoff - Cold War (2021),4,FALSE,TRUE,B,FALSE,3,1,2,1,6,TRUE,TRUE,TRUE,7
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Thieves,Standoff - Cold War (2021),4,TRUE,FALSE,B,TRUE,1,3,1,2,1,FALSE,FALSE,FALSE,7
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Royal Ravens,Standoff - Cold War (2021),5,TRUE,TRUE,NA,TRUE,4,1,3,1,6,TRUE,TRUE,TRUE,7
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Thieves,Standoff - Cold War (2021),5,FALSE,FALSE,NA,FALSE,1,4,1,3,1,FALSE,FALSE,FALSE,7
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Royal Ravens,Standoff - Cold War (2021),6,FALSE,TRUE,NA,TRUE,5,1,4,1,6,TRUE,TRUE,TRUE,7
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Thieves,Standoff - Cold War (2021),6,TRUE,FALSE,NA,FALSE,1,5,1,4,1,FALSE,FALSE,FALSE,7
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Royal Ravens,Standoff - Cold War (2021),7,TRUE,TRUE,B,FALSE,6,1,5,1,6,TRUE,TRUE,TRUE,7
Cold War (2021),555,2021,S5 HS1,2021 - S5 HS1,9,Thieves,Standoff - Cold War (2021),7,FALSE,FALSE,B,TRUE,1,6,1,5,1,FALSE,FALSE,FALSE,7
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Rokkr,Moscow - Cold War (2021),1,TRUE,FALSE,NA,FALSE,0,1,0,0,2,TRUE,FALSE,FALSE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Ultra,Moscow - Cold War (2021),1,FALSE,TRUE,NA,TRUE,1,0,0,0,6,FALSE,TRUE,TRUE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Rokkr,Moscow - Cold War (2021),2,FALSE,FALSE,B,FALSE,0,2,0,1,2,TRUE,FALSE,FALSE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Ultra,Moscow - Cold War (2021),2,TRUE,TRUE,B,TRUE,2,0,1,0,6,FALSE,TRUE,TRUE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Rokkr,Moscow - Cold War (2021),3,TRUE,TRUE,B,TRUE,1,2,0,2,2,TRUE,FALSE,FALSE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Ultra,Moscow - Cold War (2021),3,FALSE,FALSE,B,FALSE,2,1,2,0,6,FALSE,TRUE,TRUE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Rokkr,Moscow - Cold War (2021),4,FALSE,FALSE,A,FALSE,1,3,1,2,2,TRUE,FALSE,FALSE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Ultra,Moscow - Cold War (2021),4,TRUE,TRUE,A,TRUE,3,1,2,1,6,FALSE,TRUE,TRUE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Rokkr,Moscow - Cold War (2021),5,TRUE,FALSE,NA,TRUE,1,4,1,3,2,TRUE,FALSE,FALSE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Ultra,Moscow - Cold War (2021),5,FALSE,TRUE,NA,FALSE,4,1,3,1,6,FALSE,TRUE,TRUE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Rokkr,Moscow - Cold War (2021),6,FALSE,FALSE,NA,FALSE,1,5,1,4,2,TRUE,FALSE,FALSE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Ultra,Moscow - Cold War (2021),6,TRUE,TRUE,NA,TRUE,5,1,4,1,6,FALSE,TRUE,TRUE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Rokkr,Moscow - Cold War (2021),7,TRUE,TRUE,NA,FALSE,2,5,1,5,2,TRUE,FALSE,FALSE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Ultra,Moscow - Cold War (2021),7,FALSE,FALSE,NA,TRUE,5,2,5,1,6,FALSE,TRUE,TRUE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Rokkr,Moscow - Cold War (2021),8,FALSE,FALSE,B,TRUE,2,6,2,5,2,TRUE,FALSE,FALSE,8
Cold War (2021),556,2021,S5 HS1,2021 - S5 HS1,10,Ultra,Moscow - Cold War (2021),8,TRUE,TRUE,B,FALSE,6,2,5,2,6,FALSE,TRUE,TRUE,8
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,OpTic,Express - Cold War (2021),1,FALSE,FALSE,B,FALSE,0,1,0,0,6,FALSE,TRUE,FALSE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,Subliners,Express - Cold War (2021),1,TRUE,TRUE,B,TRUE,1,0,0,0,5,TRUE,FALSE,TRUE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,OpTic,Express - Cold War (2021),2,TRUE,FALSE,B,TRUE,0,2,0,1,6,FALSE,TRUE,FALSE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,Subliners,Express - Cold War (2021),2,FALSE,TRUE,B,FALSE,2,0,1,0,5,TRUE,FALSE,TRUE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,OpTic,Express - Cold War (2021),3,FALSE,TRUE,NA,TRUE,1,2,0,2,6,FALSE,TRUE,FALSE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,Subliners,Express - Cold War (2021),3,TRUE,FALSE,NA,FALSE,2,1,2,0,5,TRUE,FALSE,TRUE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,OpTic,Express - Cold War (2021),4,TRUE,TRUE,NA,TRUE,2,2,1,2,6,FALSE,TRUE,FALSE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,Subliners,Express - Cold War (2021),4,FALSE,FALSE,NA,FALSE,2,2,2,1,5,TRUE,FALSE,TRUE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,OpTic,Express - Cold War (2021),5,FALSE,TRUE,B,TRUE,3,2,2,2,6,FALSE,TRUE,FALSE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,Subliners,Express - Cold War (2021),5,TRUE,FALSE,B,FALSE,2,3,2,2,5,TRUE,FALSE,TRUE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,OpTic,Express - Cold War (2021),6,TRUE,TRUE,A,TRUE,4,2,3,2,6,FALSE,TRUE,FALSE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,Subliners,Express - Cold War (2021),6,FALSE,FALSE,A,FALSE,2,4,2,3,5,TRUE,FALSE,TRUE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,OpTic,Express - Cold War (2021),7,FALSE,TRUE,A,TRUE,5,2,4,2,6,FALSE,TRUE,FALSE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,Subliners,Express - Cold War (2021),7,TRUE,FALSE,A,FALSE,2,5,2,4,5,TRUE,FALSE,TRUE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,OpTic,Express - Cold War (2021),8,TRUE,FALSE,A,FALSE,5,3,5,2,6,FALSE,TRUE,FALSE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,Subliners,Express - Cold War (2021),8,FALSE,TRUE,A,TRUE,3,5,2,5,5,TRUE,FALSE,TRUE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,OpTic,Express - Cold War (2021),9,FALSE,FALSE,A,FALSE,5,4,5,3,6,FALSE,TRUE,FALSE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,Subliners,Express - Cold War (2021),9,TRUE,TRUE,A,TRUE,4,5,3,5,5,TRUE,FALSE,TRUE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,OpTic,Express - Cold War (2021),10,TRUE,FALSE,B,TRUE,5,5,5,4,6,FALSE,TRUE,FALSE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,Subliners,Express - Cold War (2021),10,FALSE,TRUE,B,FALSE,5,5,4,5,5,TRUE,FALSE,TRUE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,OpTic,Express - Cold War (2021),11,FALSE,TRUE,B,TRUE,6,5,5,5,6,FALSE,TRUE,FALSE,11
Cold War (2021),557,2021,S5 HS1,2021 - S5 HS1,11,Subliners,Express - Cold War (2021),11,TRUE,FALSE,B,FALSE,5,6,5,5,5,TRUE,FALSE,TRUE,11
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Guerrillas,Moscow - Cold War (2021),1,TRUE,FALSE,NA,FALSE,0,1,0,0,3,TRUE,FALSE,TRUE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Ultra,Moscow - Cold War (2021),1,FALSE,TRUE,NA,TRUE,1,0,0,0,6,FALSE,TRUE,FALSE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Guerrillas,Moscow - Cold War (2021),2,FALSE,TRUE,NA,TRUE,1,1,0,1,3,TRUE,FALSE,TRUE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Ultra,Moscow - Cold War (2021),2,TRUE,FALSE,NA,FALSE,1,1,1,0,6,FALSE,TRUE,FALSE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Guerrillas,Moscow - Cold War (2021),3,TRUE,FALSE,NA,FALSE,1,2,1,1,3,TRUE,FALSE,TRUE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Ultra,Moscow - Cold War (2021),3,FALSE,TRUE,NA,TRUE,2,1,1,1,6,FALSE,TRUE,FALSE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Guerrillas,Moscow - Cold War (2021),4,FALSE,FALSE,NA,FALSE,1,3,1,2,3,TRUE,FALSE,TRUE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Ultra,Moscow - Cold War (2021),4,TRUE,TRUE,NA,TRUE,3,1,2,1,6,FALSE,TRUE,FALSE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Guerrillas,Moscow - Cold War (2021),5,TRUE,TRUE,NA,TRUE,2,3,1,3,3,TRUE,FALSE,TRUE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Ultra,Moscow - Cold War (2021),5,FALSE,FALSE,NA,FALSE,3,2,3,1,6,FALSE,TRUE,FALSE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Guerrillas,Moscow - Cold War (2021),6,FALSE,FALSE,B,FALSE,2,4,2,3,3,TRUE,FALSE,TRUE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Ultra,Moscow - Cold War (2021),6,TRUE,TRUE,B,TRUE,4,2,3,2,6,FALSE,TRUE,FALSE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Guerrillas,Moscow - Cold War (2021),7,TRUE,FALSE,A,FALSE,2,5,2,4,3,TRUE,FALSE,TRUE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Ultra,Moscow - Cold War (2021),7,FALSE,TRUE,A,TRUE,5,2,4,2,6,FALSE,TRUE,FALSE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Guerrillas,Moscow - Cold War (2021),8,FALSE,TRUE,NA,TRUE,3,5,2,5,3,TRUE,FALSE,TRUE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Ultra,Moscow - Cold War (2021),8,TRUE,FALSE,NA,FALSE,5,3,5,2,6,FALSE,TRUE,FALSE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Guerrillas,Moscow - Cold War (2021),9,TRUE,FALSE,NA,FALSE,3,6,3,5,3,TRUE,FALSE,TRUE,9
Cold War (2021),558,2021,S5 HS2,2021 - S5 HS2,1,Ultra,Moscow - Cold War (2021),9,FALSE,TRUE,NA,TRUE,6,3,5,3,6,FALSE,TRUE,FALSE,9
Cold War (2021),559,2021,S5 HS2,2021 - S5 HS2,2,Rokkr,Standoff - Cold War (2021),1,FALSE,TRUE,A,TRUE,1,0,0,0,6,FALSE,TRUE,FALSE,9
Cold War (2021),559,2021,S5 HS2,2021 - S5 HS2,2,Surge,Standoff - Cold War (2021),1,TRUE,FALSE,A,FALSE,0,1,0,0,3,TRUE,FALSE,TRUE,9
Cold War (2021),559,2021,S5 HS2,2021 - S5 HS2,2,Rokkr,Standoff - Cold War (2021),2,TRUE,TRUE,A,TRUE,2,0,1,0,6,FALSE,TRUE,FALSE,9
